"","Date","Station_ID","COND","DO","DOSAT","FLOW_CFS","FLOW_CMS","PH","TEMPWC","TURB"
"2333",2012-03-08 00:00:00,"USGS_03433500",NA,NA,NA,556,15.744166932,NA,NA,NA
"2334",2012-03-08 00:00:00,"USGS_03433640",NA,NA,NA,8.8,0.2491882536,NA,NA,NA
"2335",2012-03-08 00:00:00,"USGS_03434500",NA,NA,NA,1040,29.44952088,NA,NA,NA
"2336",2012-03-08 06:00:00,"USGS_03432390",633,NA,NA,NA,NA,NA,13.5,NA
"2337",2012-03-08 12:00:00,"USGS_03432390",621,NA,NA,NA,NA,NA,14.4,NA
"2338",2012-03-08 18:00:00,"USGS_03432390",156,NA,NA,NA,NA,NA,14.6,NA
"2339",2012-03-09 00:00:00,"USGS_03432350",NA,NA,NA,1210,34.26338487,NA,NA,NA
"2340",2012-03-09 00:00:00,"USGS_03432390",276,NA,NA,56.8,1.6083969096,NA,11.6,NA
"2341",2012-03-09 00:00:00,"USGS_03432400",NA,NA,NA,1590,45.02378673,NA,NA,NA
"2342",2012-03-09 00:00:00,"USGS_03433500",NA,NA,NA,2700,76.4554869,NA,NA,NA
"2343",2012-03-09 00:00:00,"USGS_03433640",NA,NA,NA,7.54,0.21350902638,NA,NA,NA
"2344",2012-03-09 00:00:00,"USGS_03434500",NA,NA,NA,4080,115.53273576,NA,NA,NA
"2345",2012-03-09 06:00:00,"USGS_03432390",440,NA,NA,NA,NA,NA,11.2,NA
"2346",2012-03-09 12:00:00,"USGS_03432390",505,NA,NA,NA,NA,NA,12.7,NA
"2347",2012-03-09 18:00:00,"USGS_03432390",532,NA,NA,NA,NA,NA,13.6,NA
"2348",2012-03-10 00:00:00,"USGS_03432350",NA,NA,NA,628,17.782979916,NA,NA,NA
"2349",2012-03-10 00:00:00,"USGS_03432390",548,NA,NA,31.4,0.8891489958,NA,11.8,NA
"2350",2012-03-10 00:00:00,"USGS_03432400",NA,NA,NA,844,23.899418868,NA,NA,NA
"2351",2012-03-10 00:00:00,"USGS_03433500",NA,NA,NA,1740,49.27131378,NA,NA,NA
"2352",2012-03-10 00:00:00,"USGS_03433640",NA,NA,NA,3.74,0.10590500778,NA,NA,NA
"2353",2012-03-10 00:00:00,"USGS_03434500",NA,NA,NA,3140,88.91489958,NA,NA,NA
"2354",2012-03-10 06:00:00,"USGS_03432390",555,NA,NA,NA,NA,NA,10.8,NA
"2355",2012-03-10 12:00:00,"USGS_03432390",558,NA,NA,NA,NA,NA,12.9,NA
"2356",2012-03-10 18:00:00,"USGS_03432390",565,NA,NA,NA,NA,NA,14.3,NA
"2357",2012-03-11 00:00:00,"USGS_03432350",NA,NA,NA,455,12.884165385,NA,NA,NA
"2358",2012-03-11 00:00:00,"USGS_03432390",570,NA,NA,22.3,0.6314656881,NA,12.4,NA
"2359",2012-03-11 00:00:00,"USGS_03432400",NA,NA,NA,593,16.791890271,NA,NA,NA
"2360",2012-03-11 00:00:00,"USGS_03433500",NA,NA,NA,1150,32.56437405,NA,NA,NA
"2361",2012-03-11 00:00:00,"USGS_03433640",NA,NA,NA,2.97,0.08410103559,NA,NA,NA
"2362",2012-03-11 00:00:00,"USGS_03434500",NA,NA,NA,2060,58.33270482,NA,NA,NA
"2363",2012-03-11 06:00:00,"USGS_03432390",572,NA,NA,NA,NA,NA,11.3,NA
"2364",2012-03-11 12:00:00,"USGS_03432390",570,NA,NA,NA,NA,NA,12.4,NA
"2365",2012-03-11 18:00:00,"USGS_03432390",571,NA,NA,NA,NA,NA,15,NA
"2366",2012-03-12 00:00:00,"USGS_03432350",NA,NA,NA,357,10.109114379,NA,NA,NA
"2367",2012-03-12 00:00:00,"USGS_03432390",578,NA,NA,18.2,0.5153666154,NA,14.4,NA
"2368",2012-03-12 00:00:00,"USGS_03432400",NA,NA,NA,463,13.110700161,NA,NA,NA
"2369",2012-03-12 00:00:00,"USGS_03433500",NA,NA,NA,902,25.541795994,NA,NA,NA
"2370",2012-03-12 00:00:00,"USGS_03433640",NA,NA,NA,2.64,0.07475647608,NA,NA,NA
"2371",2012-03-12 00:00:00,"USGS_03434500",NA,NA,NA,1640,46.43962908,NA,NA,NA
"2372",2012-03-12 06:00:00,"USGS_03432390",579,NA,NA,NA,NA,NA,14.2,NA
"2373",2012-03-12 12:00:00,"USGS_03432390",579,NA,NA,NA,NA,NA,14.6,NA
"2374",2012-03-12 18:00:00,"USGS_03432390",578,NA,NA,NA,NA,NA,15.8,NA
"2375",2012-03-13 00:00:00,"USGS_03432350",NA,NA,NA,284,8.041984548,NA,NA,NA
"2376",2012-03-13 00:00:00,"USGS_03432390",575,NA,NA,15,0.424752705,NA,15.1,NA
"2377",2012-03-13 00:00:00,"USGS_03432400",NA,NA,NA,367,10.392282849,NA,NA,NA
"2378",2012-03-13 00:00:00,"USGS_03433500",NA,NA,NA,749,21.209318403,NA,NA,NA
"2379",2012-03-13 00:00:00,"USGS_03433640",NA,NA,NA,2.36,0.06682775892,NA,NA,NA
"2380",2012-03-13 00:00:00,"USGS_03434500",NA,NA,NA,1380,39.07724886,NA,NA,NA
"2381",2012-03-13 06:00:00,"USGS_03432390",583,NA,NA,NA,NA,NA,15,NA
"2382",2012-03-13 12:00:00,"USGS_03432390",580,NA,NA,NA,NA,NA,16.7,NA
"2383",2012-03-13 18:00:00,"USGS_03432390",579,NA,NA,NA,NA,NA,18.8,NA
"2384",2012-03-14 00:00:00,"USGS_03432350",NA,NA,NA,226,6.399607422,NA,NA,NA
"2385",2012-03-14 00:00:00,"USGS_03432390",589,NA,NA,15.1,0.4275843897,NA,16.4,NA
"2386",2012-03-14 00:00:00,"USGS_03432400",NA,NA,NA,299,8.466737253,NA,NA,NA
"2387",2012-03-14 00:00:00,"USGS_03433500",NA,NA,NA,629,17.811296763,NA,NA,NA
"2388",2012-03-14 00:00:00,"USGS_03433640",NA,NA,NA,2.24,0.06342973728,NA,NA,NA
"2389",2012-03-14 00:00:00,"USGS_03434500",NA,NA,NA,1110,31.43170017,NA,NA,NA
"2390",2012-03-14 06:00:00,"USGS_03432390",592,NA,NA,NA,NA,NA,14.7,NA
"2391",2012-03-14 12:00:00,"USGS_03432390",586,NA,NA,NA,NA,NA,16.4,NA
"2392",2012-03-14 18:00:00,"USGS_03432390",589,NA,NA,NA,NA,NA,18.9,NA
"2393",2012-03-15 00:00:00,"USGS_03432350",NA,NA,NA,255,7.220795985,NA,NA,NA
"2394",2012-03-15 00:00:00,"USGS_03432390",470,NA,NA,177,5.012081919,NA,17.4,NA
"2395",2012-03-15 00:00:00,"USGS_03432400",NA,NA,NA,484,13.705353948,NA,NA,NA
"2396",2012-03-15 00:00:00,"USGS_03433500",NA,NA,NA,796,22.540210212,NA,NA,NA
"2397",2012-03-15 00:00:00,"USGS_03433640",NA,NA,NA,3.24,0.09174658428,NA,NA,NA
"2398",2012-03-15 00:00:00,"USGS_03434500",NA,NA,NA,961,27.212489967,NA,NA,NA
"2399",2012-03-15 06:00:00,"USGS_03432390",522,NA,NA,NA,NA,NA,16.1,NA
"2400",2012-03-15 12:00:00,"USGS_03432390",548,NA,NA,NA,NA,NA,17.6,NA
"2401",2012-03-15 18:00:00,"USGS_03432390",284,NA,NA,NA,NA,NA,17.2,NA
"2402",2012-03-16 00:00:00,"USGS_03432350",NA,NA,NA,456,12.912482232,NA,NA,NA
"2403",2012-03-16 00:00:00,"USGS_03432390",303,NA,NA,91.1,2.5796647617,NA,16.2,NA
"2404",2012-03-16 00:00:00,"USGS_03432400",NA,NA,NA,690,19.53862443,NA,NA,NA
"2405",2012-03-16 00:00:00,"USGS_03433500",NA,NA,NA,2520,71.35845444,NA,NA,NA
"2406",2012-03-16 00:00:00,"USGS_03433640",NA,NA,NA,4.96,0.14045156112,NA,NA,NA
"2407",2012-03-16 00:00:00,"USGS_03434500",NA,NA,NA,3300,93.4455951,NA,NA,NA
"2408",2012-03-16 06:00:00,"USGS_03432390",408,NA,NA,NA,NA,NA,15.3,NA
"2409",2012-03-16 12:00:00,"USGS_03432390",341,NA,NA,NA,NA,NA,15.5,NA
"2410",2012-03-16 18:00:00,"USGS_03432390",418,NA,NA,NA,NA,NA,16.4,NA
"2411",2012-03-17 00:00:00,"USGS_03432350",NA,NA,NA,422,11.949709434,NA,NA,NA
"2412",2012-03-17 00:00:00,"USGS_03432390",467,NA,NA,64.5,1.8264366315,NA,15.5,NA
"2413",2012-03-17 00:00:00,"USGS_03432400",NA,NA,NA,635,17.981197845,NA,NA,NA
"2414",2012-03-17 00:00:00,"USGS_03433500",NA,NA,NA,1940,54.93468318,NA,NA,NA
"2415",2012-03-17 00:00:00,"USGS_03433640",NA,NA,NA,4.07,0.11524956729,NA,NA,NA
"2416",2012-03-17 00:00:00,"USGS_03434500",NA,NA,NA,2880,81.55251936,NA,NA,NA
"2417",2012-03-17 06:00:00,"USGS_03432390",486,NA,NA,NA,NA,NA,14.7,NA
"2418",2012-03-17 12:00:00,"USGS_03432390",496,NA,NA,NA,NA,NA,16.2,NA
"2419",2012-03-17 18:00:00,"USGS_03432390",381,NA,NA,NA,NA,NA,17.4,NA
"2420",2012-03-18 00:00:00,"USGS_03432350",NA,NA,NA,520,14.72476044,NA,NA,NA
"2421",2012-03-18 00:00:00,"USGS_03432390",420,NA,NA,49,1.387525503,NA,16.4,NA
"2422",2012-03-18 00:00:00,"USGS_03432400",NA,NA,NA,725,20.529714075,NA,NA,NA
"2423",2012-03-18 00:00:00,"USGS_03433500",NA,NA,NA,2020,57.20003094,NA,NA,NA
"2424",2012-03-18 00:00:00,"USGS_03433640",NA,NA,NA,3.42,0.09684361674,NA,NA,NA
"2425",2012-03-18 00:00:00,"USGS_03434500",NA,NA,NA,3460,97.97629062,NA,NA,NA
"2426",2012-03-18 06:00:00,"USGS_03432390",479,NA,NA,NA,NA,NA,15.3,NA
"2427",2012-03-18 12:00:00,"USGS_03432390",505,NA,NA,NA,NA,NA,16.5,NA
"2428",2012-03-18 18:00:00,"USGS_03432390",518,NA,NA,NA,NA,NA,18.2,NA
"2429",2012-03-19 00:00:00,"USGS_03432350",NA,NA,NA,374,10.590500778,NA,NA,NA
"2430",2012-03-19 00:00:00,"USGS_03432390",528,NA,NA,37.6,1.0647134472,NA,16.5,NA
"2431",2012-03-19 00:00:00,"USGS_03432400",NA,NA,NA,528,14.951295216,NA,NA,NA
"2432",2012-03-19 00:00:00,"USGS_03433500",NA,NA,NA,1330,37.66140651,NA,NA,NA
"2433",2012-03-19 00:00:00,"USGS_03433640",NA,NA,NA,2.84,0.08041984548,NA,NA,NA
"2434",2012-03-19 00:00:00,"USGS_03434500",NA,NA,NA,2340,66.26142198,NA,NA,NA
"2435",2012-03-19 06:00:00,"USGS_03432390",533,NA,NA,NA,NA,NA,15.4,NA
"2436",2012-03-19 12:00:00,"USGS_03432390",536,NA,NA,NA,NA,NA,16.6,NA
"2437",2012-03-19 18:00:00,"USGS_03432390",542,NA,NA,NA,NA,NA,18.2,NA
"2438",2012-03-20 00:00:00,"USGS_03432350",NA,NA,NA,302,8.551687794,NA,NA,NA
"2439",2012-03-20 00:00:00,"USGS_03432390",548,NA,NA,30.9,0.8749905723,NA,16.8,NA
"2440",2012-03-20 00:00:00,"USGS_03432400",NA,NA,NA,420,11.89307574,NA,NA,NA
"2441",2012-03-20 00:00:00,"USGS_03433500",NA,NA,NA,1010,28.60001547,NA,NA,NA
"2442",2012-03-20 00:00:00,"USGS_03433640",NA,NA,NA,2.53,0.07164162291,NA,NA,NA
"2443",2012-03-20 00:00:00,"USGS_03434500",NA,NA,NA,1770,50.12081919,NA,NA,NA
"2444",2012-03-20 06:00:00,"USGS_03432390",550,NA,NA,NA,NA,NA,16,NA
"2445",2012-03-20 12:00:00,"USGS_03432390",548,NA,NA,NA,NA,NA,17.5,NA
"2446",2012-03-20 18:00:00,"USGS_03432390",546,NA,NA,NA,NA,NA,19.5,NA
"2447",2012-03-21 00:00:00,"USGS_03432350",NA,NA,NA,247,6.994261209,NA,NA,NA
"2448",2012-03-21 00:00:00,"USGS_03432390",556,NA,NA,25.6,0.7249112832,NA,17.5,NA
"2449",2012-03-21 00:00:00,"USGS_03432400",NA,NA,NA,345,9.769312215,NA,NA,NA
"2450",2012-03-21 00:00:00,"USGS_03433500",NA,NA,NA,811,22.964962917,NA,NA,NA
"2451",2012-03-21 00:00:00,"USGS_03433640",NA,NA,NA,2.26,0.06399607422,NA,NA,NA
"2452",2012-03-21 00:00:00,"USGS_03434500",NA,NA,NA,1420,40.20992274,NA,NA,NA
"2453",2012-03-21 06:00:00,"USGS_03432390",560,NA,NA,NA,NA,NA,16.4,NA
"2454",2012-03-21 12:00:00,"USGS_03432390",559,NA,NA,NA,NA,NA,18,NA
"2455",2012-03-21 18:00:00,"USGS_03432390",563,NA,NA,NA,NA,NA,19.3,NA
"2456",2012-03-22 00:00:00,"USGS_03432350",NA,NA,NA,217,6.144755799,NA,NA,NA
"2457",2012-03-22 00:00:00,"USGS_03432390",568,NA,NA,32.3,0.9146341581,NA,17.7,NA
"2458",2012-03-22 00:00:00,"USGS_03432400",NA,NA,NA,310,8.77822257,NA,NA,NA
"2459",2012-03-22 00:00:00,"USGS_03433500",NA,NA,NA,694,19.651891818,NA,NA,NA
"2460",2012-03-22 00:00:00,"USGS_03433640",NA,NA,NA,2.23,0.06314656881,NA,NA,NA
"2461",2012-03-22 00:00:00,"USGS_03434500",NA,NA,NA,1170,33.13071099,NA,NA,NA
"2462",2012-03-22 06:00:00,"USGS_03432390",570,NA,NA,NA,NA,NA,16.9,NA
"2463",2012-03-22 12:00:00,"USGS_03432390",569,NA,NA,NA,NA,NA,17.3,NA
"2464",2012-03-22 18:00:00,"USGS_03432390",299,NA,NA,NA,NA,NA,18.6,NA
"2465",2012-03-23 00:00:00,"USGS_03432350",NA,NA,NA,207,5.861587329,NA,NA,NA
"2466",2012-03-23 00:00:00,"USGS_03432390",438,NA,NA,26.6,0.7532281302,NA,17.2,NA
"2467",2012-03-23 00:00:00,"USGS_03432400",NA,NA,NA,291,8.240202477,NA,NA,NA
"2468",2012-03-23 00:00:00,"USGS_03433500",NA,NA,NA,660,18.68911902,NA,NA,NA
"2469",2012-03-23 00:00:00,"USGS_03433640",NA,NA,NA,2.08,0.05889904176,NA,NA,NA
"2470",2012-03-23 00:00:00,"USGS_03434500",NA,NA,NA,1060,30.01585782,NA,NA,NA
"2471",2012-03-23 06:00:00,"USGS_03432390",510,NA,NA,NA,NA,NA,16.6,NA
"2472",2012-03-23 12:00:00,"USGS_03432390",535,NA,NA,NA,NA,NA,17.8,NA
"2473",2012-03-23 18:00:00,"USGS_03432390",530,NA,NA,NA,NA,NA,19.3,NA
"2474",2012-03-24 00:00:00,"USGS_03432350",NA,NA,NA,172,4.870497684,NA,NA,NA
"2475",2012-03-24 00:00:00,"USGS_03432390",546,NA,NA,22.2,0.6286340034,NA,17.1,NA
"2476",2012-03-24 00:00:00,"USGS_03432400",NA,NA,NA,242,6.852676974,NA,NA,NA
"2477",2012-03-24 00:00:00,"USGS_03433500",NA,NA,NA,573,16.225553331,NA,NA,NA
"2478",2012-03-24 00:00:00,"USGS_03433640",NA,NA,NA,2.07,0.05861587329,NA,NA,NA
"2479",2012-03-24 00:00:00,"USGS_03434500",NA,NA,NA,939,26.589519333,NA,NA,NA
"2480",2012-03-24 06:00:00,"USGS_03432390",558,NA,NA,NA,NA,NA,15.6,NA
"2481",2012-03-24 12:00:00,"USGS_03432390",559,NA,NA,NA,NA,NA,16.2,NA
"2482",2012-03-24 18:00:00,"USGS_03432390",560,NA,NA,NA,NA,NA,16.8,NA
"2483",2012-03-25 00:00:00,"USGS_03432350",NA,NA,NA,165,4.672279755,NA,NA,NA
"2484",2012-03-25 00:00:00,"USGS_03432390",560,NA,NA,19.2,0.5436834624,NA,15.2,NA
"2485",2012-03-25 00:00:00,"USGS_03432400",NA,NA,NA,227,6.427924269,NA,NA,NA
"2486",2012-03-25 00:00:00,"USGS_03433500",NA,NA,NA,523,14.809710981,NA,NA,NA
"2487",2012-03-25 00:00:00,"USGS_03433640",NA,NA,NA,1.96,0.05550102012,NA,NA,NA
"2488",2012-03-25 00:00:00,"USGS_03434500",NA,NA,NA,833,23.587933551,NA,NA,NA
"2489",2012-03-25 06:00:00,"USGS_03432390",563,NA,NA,NA,NA,NA,14.3,NA
"2490",2012-03-25 12:00:00,"USGS_03432390",563,NA,NA,NA,NA,NA,16.1,NA
"2491",2012-03-25 18:00:00,"USGS_03432390",565,NA,NA,NA,NA,NA,18.3,NA
"2492",2012-03-26 00:00:00,"USGS_03432350",NA,NA,NA,150,4.24752705,NA,NA,NA
"2493",2012-03-26 00:00:00,"USGS_03432390",577,NA,NA,16.1,0.4559012367,NA,16.5,NA
"2494",2012-03-26 00:00:00,"USGS_03432400",NA,NA,NA,206,5.833270482,NA,NA,NA
"2495",2012-03-26 00:00:00,"USGS_03433500",NA,NA,NA,475,13.450502325,NA,NA,NA
"2496",2012-03-26 00:00:00,"USGS_03433640",NA,NA,NA,1.82,0.05153666154,NA,NA,NA
"2497",2012-03-26 00:00:00,"USGS_03434500",NA,NA,NA,760,21.52080372,NA,NA,NA
"2498",2012-03-26 06:00:00,"USGS_03432390",579,NA,NA,NA,NA,NA,15.2,NA
"2499",2012-03-26 12:00:00,"USGS_03432390",574,NA,NA,NA,NA,NA,17,NA
"2500",2012-03-26 18:00:00,"USGS_03432390",579,NA,NA,NA,NA,NA,19.4,NA
"2501",2012-03-27 00:00:00,"USGS_03432350",NA,NA,NA,134,3.794457498,NA,NA,NA
"2502",2012-03-27 00:00:00,"USGS_03432390",591,NA,NA,13.6,0.3851091192,NA,16.8,NA
"2503",2012-03-27 00:00:00,"USGS_03432400",NA,NA,NA,182,5.153666154,NA,NA,NA
"2504",2012-03-27 00:00:00,"USGS_03433500",NA,NA,NA,428,12.119610516,NA,NA,NA
"2505",2012-03-27 00:00:00,"USGS_03433640",NA,NA,NA,1.74,0.04927131378,NA,NA,NA
"2506",2012-03-27 00:00:00,"USGS_03434500",NA,NA,NA,686,19.425357042,NA,NA,NA
"2507",2012-03-27 06:00:00,"USGS_03432390",595,NA,NA,NA,NA,NA,15,NA
"2508",2012-03-27 12:00:00,"USGS_03432390",584,NA,NA,NA,NA,NA,16.2,NA
"2509",2012-03-27 18:00:00,"USGS_03432390",572,NA,NA,NA,NA,NA,19.6,NA
"2510",2012-03-28 00:00:00,"USGS_03432350",NA,NA,NA,122,3.454655334,NA,NA,NA
"2511",2012-03-28 00:00:00,"USGS_03432390",589,NA,NA,12.2,0.3454655334,NA,17.3,NA
"2512",2012-03-28 00:00:00,"USGS_03432400",NA,NA,NA,165,4.672279755,NA,NA,NA
"2513",2012-03-28 00:00:00,"USGS_03433500",NA,NA,NA,386,10.930302942,NA,NA,NA
"2514",2012-03-28 00:00:00,"USGS_03433640",NA,NA,NA,1.72,0.04870497684,NA,NA,NA
"2515",2012-03-28 00:00:00,"USGS_03434500",NA,NA,NA,625,17.698029375,NA,NA,NA
"2516",2012-03-28 06:00:00,"USGS_03432390",594,NA,NA,NA,NA,NA,16,NA
"2517",2012-03-28 12:00:00,"USGS_03432390",589,NA,NA,NA,NA,NA,17.4,NA
"2518",2012-03-28 18:00:00,"USGS_03432390",580,NA,NA,NA,NA,NA,20.3,NA
"2519",2012-03-29 00:00:00,"USGS_03432350",NA,NA,NA,112,3.171486864,NA,NA,NA
"2520",2012-03-29 00:00:00,"USGS_03432390",596,NA,NA,11,0.311485317,NA,18.3,NA
"2521",2012-03-29 00:00:00,"USGS_03432400",NA,NA,NA,151,4.275843897,NA,NA,NA
"2522",2012-03-29 00:00:00,"USGS_03433500",NA,NA,NA,356,10.080797532,NA,NA,NA
"2523",2012-03-29 00:00:00,"USGS_03433640",NA,NA,NA,1.6,0.0453069552,NA,NA,NA
"2524",2012-03-29 00:00:00,"USGS_03434500",NA,NA,NA,579,16.395454413,NA,NA,NA
"2525",2012-03-29 06:00:00,"USGS_03432390",599,NA,NA,NA,NA,NA,16.9,NA
"2526",2012-03-29 12:00:00,"USGS_03432390",593,NA,NA,NA,NA,NA,17.9,NA
"2527",2012-03-29 18:00:00,"USGS_03432390",581,NA,NA,NA,NA,NA,20.2,NA
"2528",2012-03-30 00:00:00,"USGS_03432350",NA,NA,NA,103,2.916635241,NA,NA,NA
"2529",2012-03-30 00:00:00,"USGS_03432390",598,NA,NA,10.2,0.2888318394,NA,17.8,NA
"2530",2012-03-30 00:00:00,"USGS_03432400",NA,NA,NA,138,3.907724886,NA,NA,NA
"2531",2012-03-30 00:00:00,"USGS_03433500",NA,NA,NA,330,9.34455951,NA,NA,NA
"2532",2012-03-30 00:00:00,"USGS_03433640",NA,NA,NA,1.57,0.04445744979,NA,NA,NA
"2533",2012-03-30 00:00:00,"USGS_03434500",NA,NA,NA,540,15.29109738,NA,NA,NA
"2534",2012-03-30 06:00:00,"USGS_03432390",602,NA,NA,NA,NA,NA,16.4,NA
"2535",2012-03-30 12:00:00,"USGS_03432390",597,NA,NA,NA,NA,NA,17.8,NA
"2536",2012-03-30 18:00:00,"USGS_03432390",584,NA,NA,NA,NA,NA,18.8,NA
"2537",2012-03-31 00:00:00,"USGS_03432350",NA,NA,NA,91.4,2.5881598158,NA,NA,NA
"2538",2012-03-31 00:00:00,"USGS_03432390",599,NA,NA,9.74,0.27580608978,NA,17.3,NA
"2539",2012-03-31 00:00:00,"USGS_03432400",NA,NA,NA,124,3.511289028,NA,NA,NA
"2540",2012-03-31 00:00:00,"USGS_03433500",NA,NA,NA,307,8.693272029,NA,NA,NA
"2541",2012-03-31 00:00:00,"USGS_03433640",NA,NA,NA,1.55,0.04389111285,NA,NA,NA
"2542",2012-03-31 00:00:00,"USGS_03434500",NA,NA,NA,508,14.384958276,NA,NA,NA
"2543",2012-03-31 06:00:00,"USGS_03432390",602,NA,NA,NA,NA,NA,16.1,NA
"2544",2012-03-31 12:00:00,"USGS_03432390",598,NA,NA,NA,NA,NA,18,NA
"2545",2012-03-31 18:00:00,"USGS_03432390",586,NA,NA,NA,NA,NA,19.9,NA
"2546",2012-04-01 00:00:00,"USGS_03432350",NA,NA,NA,86.9,2.4607340043,NA,NA,NA
"2547",2012-04-01 00:00:00,"USGS_03432390",601,NA,NA,8.98,0.25428528606,NA,17.8,NA
"2548",2012-04-01 00:00:00,"USGS_03432400",NA,NA,NA,115,3.256437405,NA,NA,NA
"2549",2012-04-01 00:00:00,"USGS_03433500",NA,NA,NA,280,7.92871716,NA,NA,NA
"2550",2012-04-01 00:00:00,"USGS_03433640",NA,NA,NA,1.49,0.04219210203,NA,NA,NA
"2551",2012-04-01 00:00:00,"USGS_03434500",NA,NA,NA,477,13.507136019,NA,NA,NA
"2552",2012-04-01 06:00:00,"USGS_03432390",594,NA,NA,NA,NA,NA,16.3,NA
"2553",2012-04-01 12:00:00,"USGS_03432390",599,NA,NA,NA,NA,NA,18,NA
"2554",2012-04-01 18:00:00,"USGS_03432390",587,NA,NA,NA,NA,NA,21.2,NA
"2555",2012-04-02 00:00:00,"USGS_03432350",NA,NA,NA,87.2,2.4692290584,NA,NA,NA
"2556",2012-04-02 00:00:00,"USGS_03432390",602,NA,NA,7.99,0.22625160753,NA,19.1,NA
"2557",2012-04-02 00:00:00,"USGS_03432400",NA,NA,NA,116,3.284754252,NA,NA,NA
"2558",2012-04-02 00:00:00,"USGS_03433500",NA,NA,NA,267,7.560598149,NA,NA,NA
"2559",2012-04-02 00:00:00,"USGS_03433640",NA,NA,NA,1.46,0.04134259662,NA,NA,NA
"2560",2012-04-02 00:00:00,"USGS_03434500",NA,NA,NA,444,12.572680068,NA,NA,NA
"2561",2012-04-02 06:00:00,"USGS_03432390",607,NA,NA,NA,NA,NA,17.6,NA
"2562",2012-04-02 12:00:00,"USGS_03432390",606,NA,NA,NA,NA,NA,19,NA
"2563",2012-04-02 18:00:00,"USGS_03432390",595,NA,NA,NA,NA,NA,22.2,NA
"2564",2012-04-03 00:00:00,"USGS_03432350",NA,NA,NA,78.4,2.2200408048,NA,NA,NA
"2565",2012-04-03 00:00:00,"USGS_03432390",613,NA,NA,7.36,0.20841199392,NA,19.9,NA
"2566",2012-04-03 00:00:00,"USGS_03432400",NA,NA,NA,104,2.944952088,NA,NA,NA
"2567",2012-04-03 00:00:00,"USGS_03433500",NA,NA,NA,250,7.07921175,NA,NA,NA
"2568",2012-04-03 00:00:00,"USGS_03433640",NA,NA,NA,1.39,0.03936041733,NA,NA,NA
"2569",2012-04-03 00:00:00,"USGS_03434500",NA,NA,NA,422,11.949709434,NA,NA,NA
"2570",2012-04-03 06:00:00,"USGS_03432390",618,NA,NA,NA,NA,NA,18.1,NA
"2571",2012-04-03 12:00:00,"USGS_03432390",614,NA,NA,NA,NA,NA,19.3,NA
"2572",2012-04-03 18:00:00,"USGS_03432390",598,NA,NA,NA,NA,NA,22.3,NA
"2573",2012-04-04 00:00:00,"USGS_03432350",NA,NA,NA,70.8,2.0048327676,NA,NA,NA
"2574",2012-04-04 00:00:00,"USGS_03432390",614,NA,NA,6.93,0.19623574971,NA,20,NA
"2575",2012-04-04 00:00:00,"USGS_03432400",NA,NA,NA,94.3,2.6702786721,NA,NA,NA
"2576",2012-04-04 00:00:00,"USGS_03433500",NA,NA,NA,227,6.427924269,NA,NA,NA
"2577",2012-04-04 00:00:00,"USGS_03433640",NA,NA,NA,1.39,0.03936041733,NA,NA,NA
"2578",2012-04-04 00:00:00,"USGS_03434500",NA,NA,NA,392,11.100204024,NA,NA,NA
"2579",2012-04-04 06:00:00,"USGS_03432390",616,NA,NA,NA,NA,NA,18.1,NA
"2580",2012-04-04 12:00:00,"USGS_03432390",614,NA,NA,NA,NA,NA,19.2,NA
"2581",2012-04-04 18:00:00,"USGS_03432390",598,NA,NA,NA,NA,NA,21.7,NA
"2582",2012-04-05 00:00:00,"USGS_03432350",NA,NA,NA,178,5.040398766,NA,NA,NA
"2583",2012-04-05 00:00:00,"USGS_03432390",616,NA,NA,76.2,2.1577437414,NA,19.9,NA
"2584",2012-04-05 00:00:00,"USGS_03432400",NA,NA,NA,255,7.220795985,NA,NA,NA
"2585",2012-04-05 00:00:00,"USGS_03433500",NA,NA,NA,498,14.101789806,NA,NA,NA
"2586",2012-04-05 00:00:00,"USGS_03433640",NA,NA,NA,4.09,0.11581590423,NA,NA,NA
"2587",2012-04-05 00:00:00,"USGS_03434500",NA,NA,NA,392,11.100204024,NA,NA,NA
"2588",2012-04-05 06:00:00,"USGS_03432390",618,NA,NA,NA,NA,NA,18.1,NA
"2589",2012-04-05 12:00:00,"USGS_03432390",614,NA,NA,NA,NA,NA,18.5,NA
"2590",2012-04-05 18:00:00,"USGS_03432390",168,NA,NA,NA,NA,NA,18.4,NA
"2591",2012-04-06 00:00:00,"USGS_03432350",NA,NA,NA,254,7.192479138,NA,NA,NA
"2592",2012-04-06 00:00:00,"USGS_03432390",280,NA,NA,31,0.877822257,NA,17,NA
"2593",2012-04-06 00:00:00,"USGS_03432400",NA,NA,NA,408,11.553273576,NA,NA,NA
"2594",2012-04-06 00:00:00,"USGS_03433500",NA,NA,NA,1390,39.36041733,NA,NA,NA
"2595",2012-04-06 00:00:00,"USGS_03433640",NA,NA,NA,3.06,0.08664955182,NA,NA,NA
"2596",2012-04-06 00:00:00,"USGS_03434500",NA,NA,NA,2160,61.16438952,NA,NA,NA
"2597",2012-04-06 06:00:00,"USGS_03432390",431,NA,NA,NA,NA,NA,15.5,NA
"2598",2012-04-06 12:00:00,"USGS_03432390",498,NA,NA,NA,NA,NA,15.9,NA
"2599",2012-04-06 18:00:00,"USGS_03432390",530,NA,NA,NA,NA,NA,17.1,NA
"2600",2012-04-07 00:00:00,"USGS_03432350",NA,NA,NA,133,3.766140651,NA,NA,NA
